0.10	2.4	-0.6522
0.10	2.5	-0.7054
0.10	2.6	-0.7510
0.10	2.7	-0.7886
0.10	2.8	-0.8181
0.10	2.9	-0.8391
0.10	3.0	-0.8516
0.10	3.1	-0.8555
0.10	3.2	-0.8509
0.10	3.3	-0.8378
0.10	3.4	-0.8166
0.10	3.5	-0.7874
0.10	3.6	-0.7507
0.10	3.7	-0.7069
0.10	3.8	-0.6565
0.10	3.9	-0.6001
0.10	4.0	-0.5383
0.10	4.1	-0.4717
0.10	4.2	-0.4011
0.10	4.3	-0.3272
0.10	4.4	-0.2508
0.10	4.5	-0.1727
0.10	4.6	-0.0937
0.10	4.7	-0.0144
0.10	4.8	0.0641
0.10	4.9	0.1413
0.10	5.0	0.2162
0.10	5.1	0.2883
0.10	5.2	0.3568
0.10	5.3	0.4211
0.10	5.4	0.4805
0.10	5.5	0.5346
0.10	5.6	0.5828
0.10	5.7	0.6247
0.10	5.8	0.6601
0.10	5.9	0.6885
0.10	6.0	0.7097
0.10	6.1	0.7237
0.10	6.2	0.7304
0.10	6.3	0.7298
0.10	6.4	0.7219
0.10	6.5	0.7069
0.10	6.6	0.6850
0.10	6.7	0.6565
0.10	6.8	0.6218
0.10	6.9	0.5812
0.10	7.0	0.5353
0.10	7.1	0.4845
0.10	7.2	0.4294
0.10	7.3	0.3706
0.10	7.4	0.3087
0.10	7.5	0.2443
0.10	7.6	0.1781
0.10	7.7	0.1108
0.10	7.8	0.0431
0.10	7.9	-0.0243
0.10	8.0	-0.0909
0.10	8.1	-0.1559
0.10	8.2	-0.2187
0.10	8.3	-0.2787
0.10	8.4	-0.3353
0.10	8.5	-0.3880
0.10	8.6	-0.4363
0.10	8.7	-0.4799
0.10	8.8	-0.5182
0.10	8.9	-0.5510
0.10	9.0	-0.5780
0.10	9.1	-0.5989
0.10	9.2	-0.6137
0.10	9.3	-0.6223
0.10	9.4	-0.6246
0.10	9.5	-0.6206
0.10	9.6	-0.6106
0.10	9.7	-0.5945
0.10	9.8	-0.5727
0.10	9.9	-0.5454
0.10	10.0	-0.5130
0.11	0.0	1.0000
0.11	0.1	0.9896
0.11	0.2	0.9694
0.11	0.3	0.9398
0.11	0.4	0.9012
0.11	0.5	0.8541
0.11	0.6	0.7990
0.11	0.7	0.7366
0.11	0.8	0.6675
0.11	0.9	0.5926
0.11	1.0	0.5126
0.11	1.1	0.4284
0.11	1.2	0.3408
0.11	1.3	0.2508
0.11	1.4	0.1593
0.11	1.5	0.0672
0.11	1.6	-0.0245
0.11	1.7	-0.1150
0.11	1.8	-0.2034
0.11	1.9	-0.2888
0.11	2.0	-0.3703
0.11	2.1	-0.4473
0.11	2.2	-0.5190
0.11	2.3	-0.5848
0.11	2.4	-0.6441
0.11	2.5	-0.6962
0.11	2.6	-0.7409
0.11	2.7	-0.7778
0.11	2.8	-0.8065
0.11	2.9	-0.8269
0.11	3.0	-0.8389
0.11	3.1	-0.8423
0.11	3.2	-0.8374
0.11	3.3	-0.8242
0.11	3.4	-0.8030
0.11	3.5	-0.7740
0.11	3.6	-0.7376
0.11	3.7	-0.6943
0.11	3.8	-0.6446
0.11	3.9	-0.5891
0.11	4.0	-0.5282
0.11	4.1	-0.4628
0.11	4.2	-0.3935
0.11	4.3	-0.3211
0.11	4.4	-0.2462
0.11	4.5	-0.1698
0.11	4.6	-0.0925
0.11	4.7	-0.0151
0.11	4.8	0.0616
0.11	4.9	0.1369
0.11	5.0	0.2099
0.11	5.1	0.2801
0.11	5.2	0.3467
0.11	5.3	0.4092
0.11	5.4	0.4669
0.11	5.5	0.5193
0.11	5.6	0.5660
0.11	5.7	0.6066
0.11	5.8	0.6407
0.11	5.9	0.6680
0.11	6.0	0.6884
0.11	6.1	0.7018
0.11	6.2	0.7080
0.11	6.3	0.7071
0.11	6.4	0.6992
0.11	6.5	0.6845
0.11	6.6	0.6631
0.11	6.7	0.6354
0.11	6.8	0.6016
0.11	6.9	0.5622
0.11	7.0	0.5177
0.11	7.1	0.4685
0.11	7.2	0.4152
0.11	7.3	0.3584
0.11	7.4	0.2986
0.11	7.5	0.2365
0.11	7.6	0.1727
0.11	7.7	0.1080
0.11	7.8	0.0428
0.11	7.9	-0.0221
0.11	8.0	-0.0860
0.11	8.1	-0.1484
0.11	8.2	-0.2086
0.11	8.3	-0.2661
0.11	8.4	-0.3203
0.11	8.5	-0.3707
0.11	8.6	-0.4169
0.11	8.7	-0.4585
0.11	8.8	-0.4950
0.11	8.9	-0.5263
0.11	9.0	-0.5519
0.11	9.1	-0.5718
0.11	9.2	-0.5858
0.11	9.3	-0.5938
0.11	9.4	-0.5959
0.11	9.5	-0.5919
0.11	9.6	-0.5822
0.11	9.7	-0.5668
0.11	9.8	-0.5459
0.11	9.9	-0.5198
0.11	10.0	-0.4888
0.12	0.0	1.0000
0.12	0.1	0.9891
0.12	0.2	0.9684
0.12	0.3	0.9385
0.12	0.4	0.8995
0.12	0.5	0.8521
0.12	0.6	0.7967
0.12	0.7	0.7342
0.12	0.8	0.6650
0.12	0.9	0.5901
0.12	1.0	0.5103
0.12	1.1	0.4263
0.12	1.2	0.3391
0.12	1.3	0.2495
0.12	1.4	0.1586
0.12	1.5	0.0671
0.12	1.6	-0.0239
0.12	1.7	-0.1136
0.12	1.8	-0.2011
0.12	1.9	-0.2856
0.12	2.0	-0.3662
0.12	2.1	-0.4422
0.12	2.2	-0.5129
0.12	2.3	-0.5777
0.12	2.4	-0.6360
0.12	2.5	-0.6872
0.12	2.6	-0.7310
0.12	2.7	-0.7671
0.12	2.8	-0.7951
0.12	2.9	-0.8148
0.12	3.0	-0.8263
0.12	3.1	-0.8293
0.12	3.2	-0.8242
0.12	3.3	-0.8109
0.12	3.4	-0.7896
0.12	3.5	-0.7609
0.12	3.6	-0.7248
0.12	3.7	-0.6821
0.12	3.8	-0.6330
0.12	3.9	-0.5783
0.12	4.0	-0.5185
0.12	4.1	-0.4542
0.12	4.2	-0.3862
0.12	4.3	-0.3151
0.12	4.4	-0.2418
0.12	4.5	-0.1670
0.12	4.6	-0.0913
0.12	4.7	-0.0157
0.12	4.8	0.0591
0.12	4.9	0.1325
0.12	5.0	0.2037
0.12	5.1	0.2721
0.12	5.2	0.3369
0.12	5.3	0.3976
0.12	5.4	0.4536
0.12	5.5	0.5044
0.12	5.6	0.5497
0.12	5.7	0.5889
0.12	5.8	0.6218
0.12	5.9	0.6481
0.12	6.0	0.6677
0.12	6.1	0.6805
0.12	6.2	0.6863
0.12	6.3	0.6852
0.12	6.4	0.6774
0.12	6.5	0.6629
0.12	6.6	0.6420
0.12	6.7	0.6149
0.12	6.8	0.5821
0.12	6.9	0.5439
0.12	7.0	0.5008
0.12	7.1	0.4531
0.12	7.2	0.4016
0.12	7.3	0.3467
0.12	7.4	0.2890
0.12	7.5	0.2291
0.12	7.6	0.1676
0.12	7.7	0.1053
0.12	7.8	0.0426
0.12	7.9	-0.0198
0.12	8.0	-0.0812
0.12	8.1	-0.1411
0.12	8.2	-0.1988
0.12	8.3	-0.2539
0.12	8.4	-0.3059
0.12	8.5	-0.3541
0.12	8.6	-0.3983
0.12	8.7	-0.4380
0.12	8.8	-0.4728
0.12	8.9	-0.5026
0.12	9.0	-0.5270
0.12	9.1	-0.5459
0.12	9.2	-0.5591
0.12	9.3	-0.5666
0.12	9.4	-0.5684
0.12	9.5	-0.5646
0.12	9.6	-0.5551
0.12	9.7	-0.5403
0.12	9.8	-0.5203
0.12	9.9	-0.4954
0.12	10.0	-0.4658
0.13	0.0	1.0000
0.13	0.1	0.9886
0.13	0.2	0.9675
0.13	0.3	0.9371
0.13	0.4	0.8977
0.13	0.5	0.8500
0.13	0.6	0.7945
0.13	0.7	0.7317
0.13	0.8	0.6626
0.13	0.9	0.5877
0.13	1.0	0.5080
0.13	1.1	0.4242
0.13	1.2	0.3374
0.13	1.3	0.2483
0.13	1.4	0.1578
0.13	1.5	0.0670
0.13	1.6	-0.0233
0.13	1.7	-0.1122
0.13	1.8	-0.1988
0.13	1.9	-0.2824
0.13	2.0	-0.3620
0.13	2.1	-0.4371
0.13	2.2	-0.5068
0.13	2.3	-0.5706
0.13	2.4	-0.6279
0.13	2.5	-0.6783
0.13	2.6	-0.7212
0.13	2.7	-0.7565
0.13	2.8	-0.7838
0.13	2.9	-0.8029
0.13	3.0	-0.8138
0.13	3.1	-0.8166
0.13	3.2	-0.8111
0.13	3.3	-0.7977
0.13	3.4	-0.7766
0.13	3.5	-0.7480
0.13	3.6	-0.7123
0.13	3.7	-0.6700
0.13	3.8	-0.6217
0.13	3.9	-0.5678
0.13	4.0	-0.5089
0.13	4.1	-0.4458
0.13	4.2	-0.3790
0.13	4.3	-0.3094
0.13	4.4	-0.2375
0.13	4.5	-0.1643
0.13	4.6	-0.0903
0.13	4.7	-0.0164
0.13	4.8	0.0566
0.13	4.9	0.1282
0.13	5.0	0.1976
0.13	5.1	0.2641
0.13	5.2	0.3272
0.13	5.3	0.3862
0.13	5.4	0.4406
0.13	5.5	0.4899
0.13	5.6	0.5337
0.13	5.7	0.5717
0.13	5.8	0.6034
0.13	5.9	0.6288
0.13	6.0	0.6476
0.13	6.1	0.6598
0.13	6.2	0.6652
0.13	6.3	0.6640
0.13	6.4	0.6562
0.13	6.5	0.6419
0.13	6.6	0.6215
0.13	6.7	0.5952
0.13	6.8	0.5633
0.13	6.9	0.5262
0.13	7.0	0.4844
0.13	7.1	0.4383
0.13	7.2	0.3885
0.13	7.3	0.3355
0.13	7.4	0.2798
0.13	7.5	0.2220
0.13	7.6	0.1628
0.13	7.7	0.1027
0.13	7.8	0.0424
0.13	7.9	-0.0175
0.13	8.0	-0.0765
0.13	8.1	-0.1340
0.13	8.2	-0.1894
0.13	8.3	-0.2422
0.13	8.4	-0.2920
0.13	8.5	-0.3381
0.13	8.6	-0.3804
0.13	8.7	-0.4183
0.13	8.8	-0.4516
0.13	8.9	-0.4799
0.13	9.0	-0.5031
0.13	9.1	-0.5211
0.13	9.2	-0.5336
0.13	9.3	-0.5407
0.13	9.4	-0.5423
0.13	9.5	-0.5385
0.13	9.6	-0.5294
0.13	9.7	-0.5152
0.13	9.8	-0.4960
0.13	9.9	-0.4722
0.13	10.0	-0.4439
0.14	0.0	1.0000
0.14	0.1	0.9881
0.14	0.2	0.9665
0.14	0.3	0.9357
0.14	0.4	0.8960
0.14	0.5	0.8480
0.14	0.6	0.7922
0.14	0.7	0.7293
0.14	0.8	0.6601
0.14	0.9	0.5853
0.14	1.0	0.5057
0.14	1.1	0.4222
0.14	1.2	0.3357
0.14	1.3	0.2470
0.14	1.4	0.1572
0.14	1.5	0.0670
0.14	1.6	-0.0226
0.14	1.7	-0.1107
0.14	1.8	-0.1965
0.14	1.9	-0.2792
0.14	2.0	-0.3579
0.14	2.1	-0.4320
0.14	2.2	-0.5008
0.14	2.3	-0.5636
0.14	2.4	-0.6200
0.14	2.5	-0.6694
0.14	2.6	-0.7115
0.14	2.7	-0.7460
0.14	2.8	-0.7726
0.14	2.9	-0.7912
0.14	3.0	-0.8016
0.14	3.1	-0.8040
0.14	3.2	-0.7983
0.14	3.3	-0.7848
0.14	3.4	-0.7637
0.14	3.5	-0.7353
0.14	3.6	-0.7000
0.14	3.7	-0.6583
0.14	3.8	-0.6106
0.14	3.9	-0.5575
0.14	4.0	-0.4996
0.14	4.1	-0.4376
0.14	4.2	-0.3721
0.14	4.3	-0.3038
0.14	4.4	-0.2334
0.14	4.5	-0.1617
0.14	4.6	-0.0894
0.14	4.7	-0.0172
0.14	4.8	0.0541
0.14	4.9	0.1240
0.14	5.0	0.1916
0.14	5.1	0.2564
0.14	5.2	0.3177
0.14	5.3	0.3750
0.14	5.4	0.4279
0.14	5.5	0.4757
0.14	5.6	0.5181
0.14	5.7	0.5549
0.14	5.8	0.5856
0.14	5.9	0.6100
0.14	6.0	0.6281
0.14	6.1	0.6397
0.14	6.2	0.6448
0.14	6.3	0.6434
0.14	6.4	0.6356
0.14	6.5	0.6217
0.14	6.6	0.6018
0.14	6.7	0.5761
0.14	6.8	0.5452
0.14	6.9	0.5092
0.14	7.0	0.4687
0.14	7.1	0.4241
0.14	7.2	0.3759
0.14	7.3	0.3247
0.14	7.4	0.2709
0.14	7.5	0.2152
0.14	7.6	0.1582
0.14	7.7	0.1003
0.14	7.8	0.0423
0.14	7.9	-0.0153
0.14	8.0	-0.0720
0.14	8.1	-0.1272
0.14	8.2	-0.1803
0.14	8.3	-0.2310
0.14	8.4	-0.2786
0.14	8.5	-0.3228
0.14	8.6	-0.3632
0.14	8.7	-0.3994
0.14	8.8	-0.4312
0.14	8.9	-0.4582
0.14	9.0	-0.4803
0.14	9.1	-0.4973
0.14	9.2	-0.5092
0.14	9.3	-0.5159
0.14	9.4	-0.5173
0.14	9.5	-0.5136
0.14	9.6	-0.5048
0.14	9.7	-0.4912
0.14	9.8	-0.4729
0.14	9.9	-0.4501
0.14	10.0	-0.4232
0.15	0.0	1.0000
0.15	0.1	0.9876
0.15	0.2	0.9656
0.15	0.3	0.9343
0.15	0.4	0.8943
0.15	0.5	0.8459
0.15	0.6	0.7899
0.15	0.7	0.7269
0.15	0.8	0.6577
0.15	0.9	0.5829
0.15	1.0	0.5035
0.15	1.1	0.4202
0.15	1.2	0.3340
0.15	1.3	0.2458
0.15	1.4	0.1565
0.15	1.5	0.0670
0.15	1.6	-0.0219
0.15	1.7	-0.1092
0.15	1.8	-0.1942
0.15	1.9	-0.2760
0.15	2.0	-0.3538
0.15	2.1	-0.4269
0.15	2.2	-0.4947
0.15	2.3	-0.5566
0.15	2.4	-0.6121
0.15	2.5	-0.6607
0.15	2.6	-0.7020
0.15	2.7	-0.7357
0.15	2.8	-0.7616
0.15	2.9	-0.7796
0.15	3.0	-0.7895
0.15	3.1	-0.7915
0.15	3.2	-0.7857
0.15	3.3	-0.7721
0.15	3.4	-0.7510
0.15	3.5	-0.7229
0.15	3.6	-0.6880
0.15	3.7	-0.6467
0.15	3.8	-0.5997
0.15	3.9	-0.5474
0.15	4.0	-0.4905
0.15	4.1	-0.4296
0.15	4.2	-0.3653
0.15	4.3	-0.2983
0.15	4.4	-0.2294
0.15	4.5	-0.1592
0.15	4.6	-0.0885
0.15	4.7	-0.0180
0.15	4.8	0.0516
0.15	4.9	0.1198
0.15	5.0	0.1857
0.15	5.1	0.2487
0.15	5.2	0.3084
0.15	5.3	0.3641
0.15	5.4	0.4154
0.15	5.5	0.4618
0.15	5.6	0.5030
0.15	5.7	0.5385
0.15	5.8	0.5682
0.15	5.9	0.5918
0.15	6.0	0.6091
0.15	6.1	0.6202
0.15	6.2	0.6250
0.15	6.3	0.6234
0.15	6.4	0.6158
0.15	6.5	0.6021
0.15	6.6	0.5827
0.15	6.7	0.5577
0.15	6.8	0.5277
0.15	6.9	0.4928
0.15	7.0	0.4535
0.15	7.1	0.4104
0.15	7.2	0.3638
0.15	7.3	0.3143
0.15	7.4	0.2625
0.15	7.5	0.2088
0.15	7.6	0.1538
0.15	7.7	0.0981
0.15	7.8	0.0423
0.15	7.9	-0.0131
0.15	8.0	-0.0676
0.15	8.1	-0.1206
0.15	8.2	-0.1716
0.15	8.3	-0.2201
0.15	8.4	-0.2657
0.15	8.5	-0.3080
0.15	8.6	-0.3467
0.15	8.7	-0.3813
0.15	8.8	-0.4116
0.15	8.9	-0.4374
0.15	9.0	-0.4584
0.15	9.1	-0.4746
0.15	9.2	-0.4859
0.15	9.3	-0.4922
0.15	9.4	-0.4935
0.15	9.5	-0.4898
0.15	9.6	-0.4814
0.15	9.7	-0.4683
0.15	9.8	-0.4508
0.15	9.9	-0.4291
0.15	10.0	-0.4034
0.16	0.0	1.0000
0.16	0.1	0.9871
0.16	0.2	0.9646
0.16	0.3	0.9330
0.16	0.4	0.8925
0.16	0.5	0.8439
0.16	0.6	0.7877
0.16	0.7	0.7246
0.16	0.8	0.6552
0.16	0.9	0.5805
0.16	1.0	0.5012
0.16	1.1	0.4183
0.16	1.2	0.3324
0.16	1.3	0.2447
0.16	1.4	0.1559
0.16	1.5	0.0670
0.16	1.6	-0.0212
0.16	1.7	-0.1077
0.16	1.8	-0.1919
0.16	1.9	-0.2727
0.16	2.0	-0.3496
0.16	2.1	-0.4219
0.16	2.2	-0.4887
0.16	2.3	-0.5497
0.16	2.4	-0.6043
0.16	2.5	-0.6520
0.16	2.6	-0.6925
0.16	2.7	-0.7254
0.16	2.8	-0.7507
0.16	2.9	-0.7681
0.16	3.0	-0.7777
0.16	3.1	-0.7793
0.16	3.2	-0.7732
0.16	3.3	-0.7596
0.16	3.4	-0.7386
0.16	3.5	-0.7107
0.16	3.6	-0.6761
0.16	3.7	-0.6354
0.16	3.8	-0.5891
0.16	3.9	-0.5376
0.16	4.0	-0.4816
0.16	4.1	-0.4218
0.16	4.2	-0.3587
0.16	4.3	-0.2931
0.16	4.4	-0.2256
0.16	4.5	-0.1569
0.16	4.6	-0.0878
0.16	4.7	-0.0188
0.16	4.8	0.0492
0.16	4.9	0.1156
0.16	5.0	0.1798
0.16	5.1	0.2413
0.16	5.2	0.2993
0.16	5.3	0.3535
0.16	5.4	0.4033
0.16	5.5	0.4483
0.16	5.6	0.4882
0.16	5.7	0.5226
0.16	5.8	0.5513
0.16	5.9	0.5740
0.16	6.0	0.5907
0.16	6.1	0.6013
0.16	6.2	0.6057
0.16	6.3	0.6041
0.16	6.4	0.5965
0.16	6.5	0.5831
0.16	6.6	0.5642
0.16	6.7	0.5400
0.16	6.8	0.5107
0.16	6.9	0.4769
0.16	7.0	0.4389
0.16	7.1	0.3972
0.16	7.2	0.3522
0.16	7.3	0.3044
0.16	7.4	0.2543
0.16	7.5	0.2026
0.16	7.6	0.1496
0.16	7.7	0.0960
0.16	7.8	0.0423
0.16	7.9	-0.0110
0.16	8.0	-0.0633
0.16	8.1	-0.1142
0.16	8.2	-0.1631
0.16	8.3	-0.2096
0.16	8.4	-0.2533
0.16	8.5	-0.2939
0.16	8.6	-0.3308
0.16	8.7	-0.3639
0.16	8.8	-0.3929
0.16	8.9	-0.4175
0.16	9.0	-0.4375
0.16	9.1	-0.4529
0.16	9.2	-0.4636
0.16	9.3	-0.4695
0.16	9.4	-0.4707
0.16	9.5	-0.4672
0.16	9.6	-0.4591
0.16	9.7	-0.4466
0.16	9.8	-0.4299
0.16	9.9	-0.4091
0.16	10.0	-0.3847
0.17	0.0	1.0000
0.17	0.1	0.9866
0.17	0.2	0.9637
0.17	0.3	0.9316
0.17	0.4	0.8908
0.17	0.5	0.8419
0.17	0.6	0.7855
0.17	0.7	0.7222
0.17	0.8	0.6528
0.17	0.9	0.5782
0.17	1.0	0.4991
0.17	1.1	0.4163
0.17	1.2	0.3309
0.17	1.3	0.2436
0.17	1.4	0.1553
0.17	1.5	0.0670
0.17	1.6	-0.0204
0.17	1.7	-0.1062
0.17	1.8	-0.1895
0.17	1.9	-0.2695
0.17	2.0	-0.3455
0.17	2.1	-0.4168
0.17	2.2	-0.4828
0.17	2.3	-0.5428
0.17	2.4	-0.5965
0.17	2.5	-0.6434
0.17	2.6	-0.6831
0.17	2.7	-0.7153
0.17	2.8	-0.7399
0.17	2.9	-0.7568
0.17	3.0	-0.7659
0.17	3.1	-0.7673
0.17	3.2	-0.7610
0.17	3.3	-0.7473
0.17	3.4	-0.7264
0.17	3.5	-0.6987
0.17	3.6	-0.6646
0.17	3.7	-0.6244
0.17	3.8	-0.5787
0.17	3.9	-0.5280
0.17	4.0	-0.4730
0.17	4.1	-0.4142
0.17	4.2	-0.3523
0.17	4.3	-0.2880
0.17	4.4	-0.2218
0.17	4.5	-0.1546
0.17	4.6	-0.0870
0.17	4.7	-0.0197
0.17	4.8	0.0467
0.17	4.9	0.1115
0.17	5.0	0.1741
0.17	5.1	0.2339
0.17	5.2	0.2904
0.17	5.3	0.3431
0.17	5.4	0.3915
0.17	5.5	0.4351
0.17	5.6	0.4738
0.17	5.7	0.5071
0.17	5.8	0.5348
0.17	5.9	0.5567
0.17	6.0	0.5728
0.17	6.1	0.5829
0.17	6.2	0.5871
0.17	6.3	0.5854
0.17	6.4	0.5779
0.17	6.5	0.5648
0.17	6.6	0.5463
0.17	6.7	0.5228
0.17	6.8	0.4944
0.17	6.9	0.4617
0.17	7.0	0.4249
0.17	7.1	0.3845
0.17	7.2	0.3410
0.17	7.3	0.2948
0.17	7.4	0.2465
0.17	7.5	0.1966
0.17	7.6	0.1456
0.17	7.7	0.0940
0.17	7.8	0.0423
0.17	7.9	-0.0089
0.17	8.0	-0.0592
0.17	8.1	-0.1080
0.17	8.2	-0.1549
0.17	8.3	-0.1996
0.17	8.4	-0.2414
0.17	8.5	-0.2802
0.17	8.6	-0.3156
0.17	8.7	-0.3472
0.17	8.8	-0.3749
0.17	8.9	-0.3984
0.17	9.0	-0.4175
0.17	9.1	-0.4322
0.17	9.2	-0.4423
0.17	9.3	-0.4479
0.17	9.4	-0.4490
0.17	9.5	-0.4456
0.17	9.6	-0.4378
0.17	9.7	-0.4259
0.17	9.8	-0.4099
0.17	9.9	-0.3901
0.17	10.0	-0.3668
0.18	0.0	1.0000
0.18	0.1	0.9861
0.18	0.2	0.9627
0.18	0.3	0.9302
0.18	0.4	0.8891
0.18	0.5	0.8399
0.18	0.6	0.7832
0.18	0.7	0.7199
0.18	0.8	0.6505
0.18	0.9	0.5759
0.18	1.0	0.4969
0.18	1.1	0.4144
0.18	1.2	0.3293
0.18	1.3	0.2425
0.18	1.4	0.1548
0.18	1.5	0.0671
0.18	1.6	-0.0197
0.18	1.7	-0.1047
0.18	1.8	-0.1872
0.18	1.9	-0.2663
0.18	2.0	-0.3414
0.18	2.1	-0.4118
0.18	2.2	-0.4768
0.18	2.3	-0.5360
0.18	2.4	-0.5888
0.18	2.5	-0.6348
0.18	2.6	-0.6738
0.18	2.7	-0.7053
0.18	2.8	-0.7293
0.18	2.9	-0.7457
0.18	3.0	-0.7544
0.18	3.1	-0.7554
0.18	3.2	-0.7490
0.18	3.3	-0.7352
0.18	3.4	-0.7145
0.18	3.5	-0.6870
0.18	3.6	-0.6532
0.18	3.7	-0.6135
0.18	3.8	-0.5685
0.18	3.9	-0.5186
0.18	4.0	-0.4645
0.18	4.1	-0.4068
0.18	4.2	-0.3461
0.18	4.3	-0.2830
0.18	4.4	-0.2182
0.18	4.5	-0.1525
0.18	4.6	-0.0864
0.18	4.7	-0.0206
0.18	4.8	0.0442
0.18	4.9	0.1074
0.18	5.0	0.1684
0.18	5.1	0.2267
0.18	5.2	0.2817
0.18	5.3	0.3329
0.18	5.4	0.3799
0.18	5.5	0.4223
0.18	5.6	0.4597
0.18	5.7	0.4920
0.18	5.8	0.5188
0.18	5.9	0.5400
0.18	6.0	0.5554
0.18	6.1	0.5651
0.18	6.2	0.5690
0.18	6.3	0.5672
0.18	6.4	0.5598
0.18	6.5	0.5470
0.18	6.6	0.5291
0.18	6.7	0.5062
0.18	6.8	0.4787
0.18	6.9	0.4469
0.18	7.0	0.4113
0.18	7.1	0.3723
0.18	7.2	0.3302
0.18	7.3	0.2857
0.18	7.4	0.2391
0.18	7.5	0.1909
0.18	7.6	0.1418
0.18	7.7	0.0921
0.18	7.8	0.0424
0.18	7.9	-0.0069
0.18	8.0	-0.0552
0.18	8.1	-0.1020
0.18	8.2	-0.1471
0.18	8.3	-0.1899
0.18	8.4	-0.2300
0.18	8.5	-0.2672
0.18	8.6	-0.3010
0.18	8.7	-0.3312
0.18	8.8	-0.3577
0.18	8.9	-0.3801
0.18	9.0	-0.3984
0.18	9.1	-0.4123
0.18	9.2	-0.4220
0.18	9.3	-0.4273
0.18	9.4	-0.4283
0.18	9.5	-0.4250
0.18	9.6	-0.4176
0.18	9.7	-0.4061
0.18	9.8	-0.3909
0.18	9.9	-0.3720
0.18	10.0	-0.3498
0.19	0.0	1.0000
0.19	0.1	0.9856
0.19	0.2	0.9618
0.19	0.3	0.9289
0.19	0.4	0.8874
0.19	0.5	0.8379
0.19	0.6	0.7811
0.19	0.7	0.7175
0.19	0.8	0.6481
0.19	0.9	0.5736
0.19	1.0	0.4948
0.19	1.1	0.4126
0.19	1.2	0.3278
0.19	1.3	0.2414
0.19	1.4	0.1543
0.19	1.5	0.0672
0.19	1.6	-0.0189
0.19	1.7	-0.1031
0.19	1.8	-0.1848
0.19	1.9	-0.2631
0.19	2.0	-0.3373
0.19	2.1	-0.4068
0.19	2.2	-0.4710
0.19	2.3	-0.5292
0.19	2.4	-0.5812
0.19	2.5	-0.6264
0.19	2.6	-0.6646
0.19	2.7	-0.6954
0.19	2.8	-0.7188
0.19	2.9	-0.7347
0.19	3.0	-0.7430
0.19	3.1	-0.7438
0.19	3.2	-0.7371
0.19	3.3	-0.7234
0.19	3.4	-0.7027
0.19	3.5	-0.6755
0.19	3.6	-0.6420
0.19	3.7	-0.6029
0.19	3.8	-0.5585
0.19	3.9	-0.5095
0.19	4.0	-0.4563
0.19	4.1	-0.3996
0.19	4.2	-0.3400
0.19	4.3	-0.2782
0.19	4.4	-0.2148
0.19	4.5	-0.1504
0.19	4.6	-0.0858
0.19	4.7	-0.0215
0.19	4.8	0.0417
0.19	4.9	0.1034
0.19	5.0	0.1629
0.19	5.1	0.2196
0.19	5.2	0.2731
0.19	5.3	0.3229
0.19	5.4	0.3686
0.19	5.5	0.4097
0.19	5.6	0.4461
0.19	5.7	0.4773
0.19	5.8	0.5032
0.19	5.9	0.5236
0.19	6.0	0.5385
0.19	6.1	0.5478
0.19	6.2	0.5515
0.19	6.3	0.5496
0.19	6.4	0.5423
0.19	6.5	0.5298
0.19	6.6	0.5123
0.19	6.7	0.4901
0.19	6.8	0.4634
0.19	6.9	0.4327
0.19	7.0	0.3982
0.19	7.1	0.3605
0.19	7.2	0.3198
0.19	7.3	0.2768
0.19	7.4	0.2319
0.19	7.5	0.1855
0.19	7.6	0.1381
0.19	7.7	0.0903
0.19	7.8	0.0425
0.19	7.9	-0.0049
0.19	8.0	-0.0513
0.19	8.1	-0.0963
0.19	8.2	-0.1395
0.19	8.3	-0.1805
0.19	8.4	-0.2190
0.19	8.5	-0.2546
0.19	8.6	-0.2870
0.19	8.7	-0.3159
0.19	8.8	-0.3412
0.19	8.9	-0.3626
0.19	9.0	-0.3800
0.19	9.1	-0.3934
0.19	9.2	-0.4026
0.19	9.3	-0.4076
0.19	9.4	-0.4085
0.19	9.5	-0.4053
0.19	9.6	-0.3982
0.19	9.7	-0.3873
0.19	9.8	-0.3728
0.19	9.9	-0.3548
0.19	10.0	-0.3337
0.20	0.0	1.0000
0.20	0.1	0.9852
0.20	0.2	0.9609
0.20	0.3	0.9275
0.20	0.4	0.8857
0.20	0.5	0.8359
0.20	0.6	0.7789
0.20	0.7	0.7152
0.20	0.8	0.6458
0.20	0.9	0.5713
0.20	1.0	0.4927
0.20	1.1	0.4107
0.20	1.2	0.3263
0.20	1.3	0.2404
0.20	1.4	0.1538
0.20	1.5	0.0673
0.20	1.6	-0.0181
0.20	1.7	-0.1016
0.20	1.8	-0.1824
0.20	1.9	-0.2599
0.20	2.0	-0.3332
0.20	2.1	-0.4018
0.20	2.2	-0.4651
0.20	2.3	-0.5225
0.20	2.4	-0.5736
0.20	2.5	-0.6180
0.20	2.6	-0.6555
0.20	2.7	-0.6857
0.20	2.8	-0.7085
0.20	2.9	-0.7239
0.20	3.0	-0.7317
0.20	3.1	-0.7323
0.20	3.2	-0.7255
0.20	3.3	-0.7117
0.20	3.4	-0.6911
0.20	3.5	-0.6641
0.20	3.6	-0.6311
0.20	3.7	-0.5925
0.20	3.8	-0.5488
0.20	3.9	-0.5005
0.20	4.0	-0.4482
0.20	4.1	-0.3926
0.20	4.2	-0.3341
0.20	4.3	-0.2735
0.20	4.4	-0.2114
0.20	4.5	-0.1484
0.20	4.6	-0.0852
